Datum,Gemeentenaam,Provincienaam,Aantal,Provincie_aantal,Aantal_yes,Provincie_aantal_yes,Datum_yes2,Aantal_y,Provincie_aantal_yes2,Aantal_yes3,Provincie_aantal_yes3,outbreak_days,high_temp_degree,low_temp_degree,hist_Gemiddeld_degree_low,hist_Gemiddeld_degree_high,Gemeenten2016_Bevolking,Gemeenten2016_Beweegrichtlijnen,Gemeenten2016_Eenzaam,Gemeenten2016_Ernstig_zeerernstigeenzaam,Gemeenten2016_Ernstigehinderspoorwegen,Gemeenten2016_Ernstigehindervliegtuigen,Gemeenten2016_Ernstigehinderwegenless_than_50km_u,Gemeenten2016_Ernstigehinderwegenmore_than_50km_u,Gemeenten2016_Gehoorbeperking,Gemeenten2016_Gezichtsbeperking,Gemeenten2016_Goed_zeergoedervarengezondheid,Gemeenten2016_Hoogrisicoopangstofdepressie,Gemeenten2016_Langdurigeziekteofaandoening,Gemeenten2016_Mantelzorger,Gemeenten2016_Mantelzorgontvangenafg12mnd_65above,Gemeenten2016_Matig_hoogrisicoopangstofdepressie,Gemeenten2016_Matig_veelregieovereigenleven,Gemeenten2016_Minstenseenbeperking,Gemeenten2016_Mobiliteitsbeperking,Gemeenten2016_Obesitas,Gemeenten2016_Overgewicht,Gemeenten2016_Roker,Gemeenten2016_Sporter,Gemeenten2016_Voldoetaanalcoholrichtlijn,Gemeenten2016_Vrijwilligerswerk,record_count,doc_record_count
2020-03-16,tubbergen,overijssel,1,38086,1.0,38086.0,2020-03-14 00:00:00,1.0,38086.0,1.0,38086.0,18,13,6,2,9,21120,55,33,5,0,0,3,1,5,4,83,4,29,17,15,36,92,14,8,12,49,17,55,30,42,87,57
2020-03-16,zwolle,overijssel,6,38086,4.0,38086.0,2020-03-14 00:00:00,3.0,38086.0,2.0,38086.0,18,14,2,2,9,124896,57,41,9,2,2,6,3,5,6,77,7,35,14,17,45,91,16,10,13,45,22,53,39,35,481,1082
2020-03-16,apeldoorn,gelderland,7,69886,3.0,69886.0,2020-03-14 00:00:00,3.0,69886.0,2.0,69886.0,18,14,2,2,9,159025,52,41,10,0,1,4,4,6,7,75,7,38,16,16,47,90,17,11,14,51,22,52,41,33,582,1010
2020-03-16,arnhem,gelderland,7,69886,7.0,69886.0,2020-03-14 00:00:00,4.0,69886.0,4.0,69886.0,18,14,2,2,9,153818,51,47,14,3,2,8,5,6,7,74,10,37,13,17,52,89,17,11,16,47,25,51,43,26,624,1191
2020-03-16,barneveld,gelderland,3,69886,2.0,69886.0,0,0.0,0.0,0.0,0.0,18,14,2,2,9,55441,51,37,7,1,1,5,4,4,5,80,5,31,15,16,43,91,13,8,15,49,18,48,45,40,269,203
2020-03-16,beuningen,gelderland,5,69886,4.0,69886.0,2020-03-14 00:00:00,4.0,69886.0,3.0,69886.0,18,14,3,3,10,25289,50,40,8,0,1,6,4,5,5,78,5,34,16,14,46,91,15,9,15,52,19,55,37,28,85,128
2020-03-16,buren,gelderland,4,69886,2.0,69886.0,2020-03-14 00:00:00,2.0,69886.0,2.0,69886.0,18,13,3,3,10,26202,44,39,7,1,2,6,3,5,5,78,5,32,15,14,44,91,14,8,16,53,21,43,43,32,65,81
2020-03-16,culemborg,gelderland,2,69886,2.0,69886.0,2020-03-14 00:00:00,2.0,69886.0,2.0,69886.0,18,13,3,3,10,27644,52,44,9,2,0,6,2,5,6,76,6,34,15,17,49,90,15,10,14,48,21,51,45,32,111,145
2020-03-16,doesburg,gelderland,1,69886,1.0,69886.0,0,0.0,0.0,0.0,0.0,18,14,2,2,9,11336,51,43,10,0,1,3,2,6,7,73,8,38,16,14,49,89,18,11,20,59,22,49,40,33,40,30
2020-03-16,druten,gelderland,5,69886,5.0,69886.0,2020-03-14 00:00:00,3.0,69886.0,1.0,69886.0,18,14,3,3,10,18407,48,41,8,0,2,3,2,5,6,76,6,34,15,16,47,90,17,10,17,55,20,48,40,29,45,51
2020-03-16,duiven,gelderland,1,69886,1.0,69886.0,2020-03-14 00:00:00,1.0,69886.0,1.0,69886.0,18,14,2,2,9,25433,52,40,9,1,1,2,3,5,6,77,6,35,15,15,45,91,15,9,16,53,20,51,40,27,74,95
2020-03-16,ede,gelderland,2,69886,1.0,69886.0,0,0.0,0.0,0.0,0.0,18,14,2,2,9,112427,54,41,8,1,1,4,4,5,5,78,6,34,15,16,46,91,14,9,15,47,19,50,46,35,425,710
2020-03-16,elburg,gelderland,1,69886,1.0,69886.0,2020-03-14 00:00:00,1.0,69886.0,1.0,69886.0,18,14,2,2,9,22929,51,38,8,0,0,4,2,5,5,78,5,35,16,16,44,90,13,8,16,53,19,47,44,40,54,56
2020-03-16,epe,gelderland,2,69886,0.0,0.0,0,0.0,0.0,0.0,0.0,18,14,2,2,9,32282,50,40,8,1,1,4,2,6,6,76,6,37,17,15,44,90,15,10,15,53,19,51,40,37,112,116
2020-03-16,ermelo,gelderland,8,69886,7.0,69886.0,2020-03-14 00:00:00,5.0,69886.0,4.0,69886.0,18,14,2,2,9,26507,52,40,9,1,0,5,3,6,5,77,6,37,17,16,44,90,15,10,13,50,20,51,45,39,98,129
2020-03-16,harderwijk,gelderland,4,69886,2.0,69886.0,2020-03-14 00:00:00,2.0,69886.0,2.0,69886.0,18,14,2,2,9,45966,50,41,10,2,2,5,6,6,6,76,7,36,16,17,45,90,16,11,14,50,22,49,48,34,148,393
2020-03-16,heerde,gelderland,2,69886,0.0,0.0,0,0.0,0.0,0.0,0.0,18,14,2,2,9,18556,51,37,7,0,0,3,2,5,5,78,5,35,17,16,43,91,15,10,15,52,17,51,45,42,52,60
2020-03-16,heumen,gelderland,2,69886,2.0,69886.0,0,0.0,0.0,0.0,0.0,18,14,3,3,10,16360,53,41,8,0,1,4,4,5,5,77,5,34,17,15,43,91,14,9,12,47,16,57,38,34,44,73
2020-03-16,nijkerk,gelderland,1,69886,0.0,0.0,0,0.0,0.0,0.0,0.0,18,13,3,3,10,41199,53,39,8,0,1,1,2,4,5,78,5,32,15,14,43,91,14,8,15,50,18,51,41,36,111,113
2020-03-16,nijmegen,gelderland,17,69886,12.0,69886.0,2020-03-14 00:00:00,9.0,69886.0,8.0,69886.0,18,14,3,3,10,172064,54,45,12,2,1,5,1,5,6,75,9,35,12,17,54,90,15,10,12,42,25,57,38,26,711,2245
2020-03-16,oldebroek,gelderland,2,69886,1.0,69886.0,2020-03-14 00:00:00,1.0,69886.0,1.0,69886.0,18,14,2,2,9,23104,51,37,7,0,1,3,4,5,5,79,5,34,17,16,44,91,14,8,16,53,18,46,46,40,57,77
2020-03-16,putten,gelderland,2,69886,0.0,0.0,0,0.0,0.0,0.0,0.0,18,14,2,2,9,24516,51,38,8,0,0,4,4,5,5,79,5,34,16,14,43,91,15,9,14,52,19,51,44,38,67,98
2020-03-16,renkum,gelderland,8,69886,8.0,69886.0,2020-03-14 00:00:00,7.0,69886.0,7.0,69886.0,18,14,2,2,9,31254,49,42,9,2,1,5,4,6,6,75,6,37,15,16,45,90,17,11,14,48,17,50,42,33,152,151
2020-03-16,rheden,gelderland,1,69886,1.0,69886.0,2020-03-14 00:00:00,1.0,69886.0,1.0,69886.0,18,14,2,2,9,43824,50,43,10,6,1,5,3,6,7,74,7,39,15,17,48,89,18,12,16,50,21,49,42,30,191,208
2020-03-16,rozendaal,gelderland,1,69886,1.0,69886.0,0,0.0,0.0,0.0,0.0,18,14,2,2,9,1498,53,36,6,0,0,4,2,4,4,82,3,33,17,11,36,93,11,7,9,44,14,60,33,36,9,2
2020-03-16,tiel,gelderland,4,69886,3.0,69886.0,2020-03-14 00:00:00,2.0,69886.0,2.0,69886.0,18,13,3,3,10,41510,46,47,11,2,2,5,3,6,7,73,9,36,14,18,51,89,19,12,17,54,24,44,48,25,147,280
2020-03-16,voorst,gelderland,1,69886,1.0,69886.0,2020-03-14 00:00:00,1.0,69886.0,1.0,69886.0,18,14,2,2,9,23984,51,38,7,2,3,6,5,5,5,77,5,36,17,15,43,90,15,9,14,53,17,54,37,36,77,85
2020-03-16,wijchen,gelderland,5,69886,4.0,69886.0,2020-03-14 00:00:00,3.0,69886.0,3.0,69886.0,18,14,3,3,10,40814,52,43,9,0,1,3,3,5,5,76,6,35,16,15,47,91,16,10,15,53,19,52,37,32,122,165
2020-03-16,zaltbommel,gelderland,1,69886,1.0,69886.0,2020-03-14 00:00:00,1.0,69886.0,1.0,69886.0,18,13,3,3,10,27543,45,41,9,3,5,3,5,5,5,76,6,32,15,16,46,90,16,10,15,53,20,42,46,34,81,92
2020-03-16,nunspeet,gelderland,2,69886,1.0,69886.0,2020-03-14 00:00:00,1.0,69886.0,1.0,69886.0,18,14,2,2,9,26835,49,38,8,1,2,4,2,5,5,78,5,35,16,18,43,90,14,9,14,51,18,47,48,39,101,90
2020-03-16,dronten,flevoland,7,9230,6.0,9230.0,2020-03-14 00:00:00,3.0,9230.0,2.0,9230.0,18,14,2,2,9,40592,45,42,9,3,3,1,1,5,4,76,6,34,14,14,41,90,13,8,14,48,20,46,46,35,98,109
2020-03-16,amersfoort,utrecht,18,43217,10.0,43217.0,2020-03-14 00:00:00,4.0,43217.0,4.0,43217.0,18,13,3,3,10,153602,53,43,10,1,2,8,4,4,6,76,7,33,14,18,45,90,14,10,13,46,21,54,41,31,659,1051
2020-03-16,de bilt,utrecht,13,43217,12.0,43217.0,2020-03-14 00:00:00,11.0,43217.0,11.0,43217.0,18,13,3,3,10,42375,53,42,9,2,2,6,5,4,5,76,5,34,16,17,41,90,15,10,12,43,18,56,38,34,204,340
2020-03-16,houten,utrecht,13,43217,13.0,43217.0,2020-03-14 00:00:00,13.0,43217.0,13.0,43217.0,18,13,3,3,10,48765,55,38,8,4,0,2,2,3,4,80,5,31,16,15,40,93,11,7,13,46,16,59,40,34,159,182
2020-03-16,leusden,utrecht,1,43217,0.0,0.0,0,0.0,0.0,0.0,0.0,18,13,3,3,10,29309,53,39,8,0,0,3,2,4,4,79,4,33,16,14,38,93,12,8,12,46,18,56,38,36,82,130
2020-03-16,lopik,utrecht,1,43217,0.0,0.0,0,0.0,0.0,0.0,0.0,18,13,3,3,10,14156,47,40,7,0,1,5,4,4,4,78,5,30,17,16,42,90,13,8,14,50,18,45,41,39,27,29
2020-03-16,soest,utrecht,10,43217,8.0,43217.0,2020-03-14 00:00:00,8.0,43217.0,8.0,43217.0,18,13,3,3,10,45487,50,43,9,1,2,5,2,4,6,75,6,35,16,15,42,90,15,11,12,47,20,51,41,31,147,189
2020-03-16,utrecht,utrecht,48,43217,38.0,43217.0,2020-03-14 00:00:00,30.0,43217.0,26.0,43217.0,18,13,3,3,10,338967,57,44,12,2,2,10,6,4,6,75,9,31,10,17,52,89,14,10,12,40,24,58,39,26,1261,2774
2020-03-16,veenendaal,utrecht,1,43217,1.0,43217.0,2020-03-14 00:00:00,1.0,43217.0,1.0,43217.0,18,14,2,2,9,63816,51,42,9,1,1,4,2,5,6,75,7,35,16,18,46,89,16,11,17,52,20,49,51,35,193,214
2020-03-16,woudenberg,utrecht,1,43217,1.0,43217.0,2020-03-14 00:00:00,1.0,43217.0,1.0,43217.0,18,13,3,3,10,12550,51,39,7,0,1,5,2,4,4,79,5,31,16,17,40,91,13,8,13,49,17,46,46,41,38,57
2020-03-16,wijk bij duurstede,utrecht,3,43217,3.0,43217.0,2020-03-14 00:00:00,2.0,43217.0,2.0,43217.0,18,13,3,3,10,23384,53,38,7,0,1,3,3,4,4,79,4,33,16,15,41,92,12,7,14,51,21,51,38,31,62,77
2020-03-16,ijsselstein,utrecht,4,43217,2.0,43217.0,2020-03-14 00:00:00,1.0,43217.0,1.0,43217.0,18,13,3,3,10,34101,50,44,9,0,1,4,2,4,6,74,7,34,16,18,44,90,15,10,15,51,19,50,43,31,95,126
2020-03-16,zeist,utrecht,8,43217,6.0,43217.0,2020-03-14 00:00:00,4.0,43217.0,4.0,43217.0,18,13,3,3,10,62258,53,45,11,1,2,6,3,5,6,75,7,35,15,18,44,89,16,11,14,45,20,54,43,32,351,611
2020-03-16,nieuwegein,utrecht,1,43217,1.0,43217.0,0,0.0,0.0,0.0,0.0,18,13,3,3,10,61749,49,46,11,0,1,7,5,4,6,73,7,36,15,12,46,89,15,10,17,52,21,50,44,26,193,501
2020-03-16,aalsmeer,noord-holland,3,83056,3.0,83056.0,2020-03-14 00:00:00,3.0,83056.0,3.0,83056.0,18,12,3,3,8,31299,52,39,8,1,38,9,2,3,4,80,4,31,13,13,39,92,11,7,13,49,18,57,36,31,69,105
2020-03-16,alkmaar,noord-holland,2,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,1.0,83056.0,18,12,3,3,8,107615,55,45,11,2,6,6,5,4,6,75,7,35,14,14,40,90,15,9,13,47,23,52,38,25,395,961
2020-03-16,amstelveen,noord-holland,4,83056,3.0,83056.0,2020-03-14 00:00:00,3.0,83056.0,3.0,83056.0,18,12,3,3,8,88602,52,46,11,1,20,6,4,4,5,78,6,33,12,14,41,91,13,9,11,44,19,56,43,25,334,574
2020-03-16,amsterdam,noord-holland,39,83056,31.0,83056.0,2020-03-14 00:00:00,31.0,83056.0,20.0,83056.0,18,12,3,3,8,833624,56,49,13,2,7,10,6,4,7,74,9,33,9,14,50,89,16,11,13,42,28,53,41,21,2900,6680
2020-03-16,bergen (nh.),noord-holland,1,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,0.0,0.0,18,11,4,3,8,29943,55,41,8,0,14,3,2,5,6,76,4,36,16,13,34,91,15,10,10,44,17,53,35,31,96,119
2020-03-16,beverwijk,noord-holland,5,83056,5.0,83056.0,2020-03-14 00:00:00,5.0,83056.0,5.0,83056.0,18,12,3,3,8,40318,51,45,11,2,9,6,3,5,7,75,7,35,13,15,44,89,17,11,16,53,23,49,41,21,109,266
2020-03-16,blaricum,noord-holland,1,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,1.0,83056.0,18,13,3,3,10,9622,50,38,8,0,1,6,6,4,4,79,5,33,15,10,37,91,12,8,10,44,16,56,34,32,50,89
2020-03-16,bloemendaal,noord-holland,1,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,1.0,83056.0,18,12,3,3,8,22296,55,37,8,3,3,5,2,4,5,81,4,33,15,13,37,92,12,8,9,41,16,62,32,31,82,85
2020-03-16,castricum,noord-holland,5,83056,5.0,83056.0,2020-03-14 00:00:00,4.0,83056.0,0.0,0.0,18,12,3,3,8,34604,58,38,8,1,24,7,2,4,5,78,4,33,15,13,35,92,13,8,10,43,16,57,35,30,120,134
2020-03-16,diemen,noord-holland,2,83056,2.0,83056.0,2020-03-14 00:00:00,2.0,83056.0,2.0,83056.0,18,12,3,3,8,26840,52,46,12,3,4,6,3,4,6,76,7,33,11,13,46,90,15,10,13,46,24,52,42,24,63,97
2020-03-16,enkhuizen,noord-holland,1,83056,0.0,0.0,0,0.0,0.0,0.0,0.0,18,11,4,3,8,18455,53,44,10,0,1,7,1,4,5,75,6,35,14,13,38,90,15,9,14,49,22,47,34,28,58,63
2020-03-16,haarlem,noord-holland,6,83056,4.0,83056.0,2020-03-14 00:00:00,4.0,83056.0,4.0,83056.0,18,12,3,3,8,158140,54,44,11,2,3,6,3,4,6,77,7,33,12,13,46,90,14,10,12,44,23,55,36,24,613,915
2020-03-16,haarlemmermeer,noord-holland,2,83056,1.0,83056.0,0,0.0,0.0,0.0,0.0,18,12,3,3,8,144518,50,42,9,1,15,3,2,3,5,79,5,32,13,11,41,92,12,7,14,51,20,55,41,25,445,683
2020-03-16,heemskerk,noord-holland,2,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,1.0,83056.0,18,12,3,3,8,39299,54,41,10,1,7,3,2,4,6,77,6,34,14,15,41,90,16,10,15,50,19,54,39,25,99,112
2020-03-16,heemstede,noord-holland,5,83056,2.0,83056.0,2020-03-14 00:00:00,2.0,83056.0,2.0,83056.0,18,12,3,3,8,26766,54,39,8,1,6,5,2,4,5,79,5,34,15,13,40,91,13,9,10,43,17,63,33,29,134,204
2020-03-16,heerhugowaard,noord-holland,1,83056,1.0,83056.0,0,0.0,0.0,0.0,0.0,18,11,4,3,8,53927,53,43,9,2,4,7,4,4,5,77,6,33,14,12,38,91,13,8,14,50,21,52,36,26,171,275
2020-03-16,heiloo,noord-holland,3,83056,2.0,83056.0,2020-03-14 00:00:00,2.0,83056.0,2.0,83056.0,18,12,3,3,8,22689,57,40,8,2,35,5,4,4,5,77,5,34,15,13,35,91,14,9,10,43,16,59,36,32,71,110
2020-03-16,den helder,noord-holland,1,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,1.0,83056.0,18,11,4,3,8,56275,49,45,11,1,2,6,2,5,6,72,7,38,14,15,40,88,17,12,18,56,25,43,43,23,173,280
2020-03-16,hoorn,noord-holland,1,83056,0.0,0.0,0,0.0,0.0,0.0,0.0,18,11,4,3,8,72172,54,45,10,2,4,7,4,4,6,75,7,35,13,13,40,90,15,9,15,50,22,52,38,24,229,483
2020-03-16,huizen,noord-holland,1,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,1.0,83056.0,18,13,3,3,10,41373,48,39,9,0,0,3,1,4,5,76,6,35,14,13,41,90,14,9,12,48,18,52,39,30,149,148
2020-03-16,landsmeer,noord-holland,3,83056,3.0,83056.0,2020-03-14 00:00:00,2.0,83056.0,2.0,83056.0,18,12,3,3,8,10977,53,38,8,0,10,6,5,4,6,78,5,33,15,14,40,91,13,8,13,49,20,53,34,25,37,44
2020-03-16,langedijk,noord-holland,4,83056,4.0,83056.0,2020-03-14 00:00:00,3.0,83056.0,3.0,83056.0,18,11,4,3,8,27447,56,39,8,0,5,7,3,4,4,79,5,32,15,12,34,92,12,7,12,48,19,56,33,31,70,83
2020-03-16,purmerend,noord-holland,2,83056,2.0,83056.0,2020-03-14 00:00:00,2.0,83056.0,2.0,83056.0,18,12,3,3,8,79889,51,43,10,1,2,7,3,5,7,73,8,37,13,17,45,89,17,11,16,55,22,47,43,19,235,420
2020-03-16,schagen,noord-holland,4,83056,4.0,83056.0,2020-03-14 00:00:00,3.0,83056.0,2.0,83056.0,18,11,4,3,8,46159,53,40,8,1,1,5,2,4,5,77,5,33,15,12,34,92,13,8,13,48,19,52,34,30,165,176
2020-03-16,velsen,noord-holland,4,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,1.0,83056.0,18,12,3,3,8,67448,49,41,10,1,6,6,4,4,6,76,6,34,14,14,43,90,15,10,15,52,22,51,37,24,199,299
2020-03-16,zandvoort,noord-holland,1,83056,1.0,83056.0,2020-03-14 00:00:00,1.0,83056.0,0.0,0.0,18,12,3,3,8,16792,49,43,11,1,2,4,2,5,7,75,6,36,14,14,45,88,16,11,12,48,24,49,36,22,43,51
2020-03-16,zaanstad,noord-holland,2,83056,2.0,83056.0,2020-03-14 00:00:00,2.0,83056.0,2.0,83056.0,18,12,3,3,8,152466,52,44,11,2,13,8,5,5,7,74,8,36,13,15,45,89,17,11,16,52,25,48,43,22,412,642
2020-03-16,alphen aan den rijn,zuid-holland,6,109279,6.0,109279.0,2020-03-14 00:00:00,6.0,109279.0,4.0,109279.0,18,12,3,3,8,107960,52,42,9,1,5,5,3,5,5,77,6,35,14,14,48,89,15,9,14,51,20,50,41,30,288,400
2020-03-16,barendrecht,zuid-holland,3,109279,3.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,47861,47,41,8,1,2,2,2,4,5,79,5,32,14,12,41,91,12,8,15,52,19,49,47,24,150,173
2020-03-16,delft,zuid-holland,2,109279,2.0,109279.0,2020-03-14 00:00:00,2.0,109279.0,2.0,109279.0,18,13,3,3,9,101034,60,51,13,0,1,4,3,3,5,76,8,34,11,13,50,90,14,10,12,45,22,56,42,26,282,664
2020-03-16,dordrecht,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,118801,45,48,12,2,1,6,4,5,6,72,8,35,14,16,45,87,17,12,17,54,24,41,50,28,396,733
2020-03-16,gouda,zuid-holland,4,109279,3.0,109279.0,2020-03-14 00:00:00,2.0,109279.0,2.0,109279.0,18,13,3,3,9,71189,52,46,11,1,4,5,4,6,6,74,8,38,14,16,53,86,18,12,15,50,21,47,49,26,280,436
2020-03-16,'s-gravenhage,zuid-holland,14,109279,10.0,109279.0,2020-03-14 00:00:00,9.0,109279.0,8.0,109279.0,18,13,3,3,9,519988,51,53,16,2,2,5,3,5,9,70,12,38,11,13,52,86,20,14,15,49,26,47,49,21,1547,2324
2020-03-16,hardinxveld-giessendam,zuid-holland,5,109279,5.0,109279.0,2020-03-14 00:00:00,5.0,109279.0,5.0,109279.0,18,13,3,3,10,17774,44,39,8,3,1,5,3,4,4,79,5,30,16,17,40,90,13,9,15,51,18,43,51,39,44,52
2020-03-16,hellevoetsluis,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,38634,47,45,10,0,2,5,3,4,5,74,6,38,13,12,45,89,15,10,17,55,23,47,45,24,103,372
2020-03-16,stede broec,noord-holland,1,83056,0.0,0.0,0,0.0,0.0,0.0,0.0,18,11,4,3,8,21493,55,41,8,1,1,6,4,4,5,77,5,34,14,12,36,91,13,8,13,50,19,51,33,30,48,69
2020-03-16,katwijk,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,64239,54,41,9,0,5,4,2,5,5,79,6,34,15,14,51,89,16,9,15,54,19,47,41,30,159,171
2020-03-16,krimpen aan den ijssel,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,29054,45,42,9,0,0,3,1,5,5,76,6,36,16,13,43,89,15,10,15,54,18,46,47,27,53,60
2020-03-16,leiden,zuid-holland,8,109279,4.0,109279.0,2020-03-14 00:00:00,4.0,109279.0,4.0,109279.0,18,13,3,3,9,122561,60,46,13,1,4,7,2,5,6,77,9,35,12,15,56,89,15,9,12,42,23,54,38,26,436,1227
2020-03-16,leiderdorp,zuid-holland,1,109279,0.0,0.0,0,0.0,0.0,0.0,0.0,18,13,3,3,9,26968,54,43,10,1,5,10,4,5,6,77,7,37,15,13,47,90,16,10,13,51,18,54,41,29,93,231
2020-03-16,maassluis,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,0.0,0.0,18,13,3,3,9,32292,46,45,10,1,1,5,4,5,6,73,8,38,13,13,44,89,16,11,17,54,23,46,46,29,77,96
2020-03-16,nieuwkoop,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,12,3,3,8,27433,49,38,7,0,19,7,3,5,5,80,5,33,16,13,45,89,15,9,13,51,17,52,36,37,107,88
2020-03-16,noordwijk,zuid-holland,2,109279,2.0,109279.0,2020-03-14 00:00:00,2.0,109279.0,2.0,109279.0,18,13,3,3,9,25760,54,41,10,1,7,4,2,6,6,79,6,35,15,14,48,89,17,10,13,50,19,54,34,27,110,167
2020-03-16,oegstgeest,zuid-holland,4,109279,4.0,109279.0,2020-03-14 00:00:00,4.0,109279.0,2.0,109279.0,18,13,3,3,9,23209,59,41,9,1,19,7,6,4,5,80,5,34,15,14,48,90,14,9,10,44,16,59,35,32,80,129
2020-03-16,oudewater,utrecht,1,43217,1.0,43217.0,0,0.0,0.0,0.0,0.0,18,12,3,3,8,10049,52,39,7,0,1,3,3,4,4,80,4,30,15,18,39,91,12,9,13,50,17,50,38,40,27,50
2020-03-16,ridderkerk,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,45097,40,44,10,0,1,5,4,5,6,74,6,36,15,14,43,88,16,11,16,55,20,43,52,27,216,150
2020-03-16,rotterdam,zuid-holland,30,109279,25.0,109279.0,2020-03-14 00:00:00,24.0,109279.0,20.0,109279.0,18,13,3,3,9,629606,47,52,15,1,2,7,4,6,10,68,11,37,10,16,51,85,21,15,17,51,27,44,51,21,1983,3759
2020-03-16,rijswijk,zuid-holland,1,109279,0.0,0.0,0,0.0,0.0,0.0,0.0,18,13,3,3,9,49328,48,49,12,1,1,4,3,5,7,71,9,39,13,14,47,88,18,13,15,50,22,46,47,21,200,285
2020-03-16,schiedam,zuid-holland,1,109279,1.0,109279.0,0,0.0,0.0,0.0,0.0,18,13,3,3,9,77108,47,51,13,1,9,8,3,5,9,69,10,38,12,15,50,86,19,14,18,55,26,42,50,22,231,426
2020-03-16,albrandswaard,zuid-holland,2,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,24985,46,40,8,0,1,3,2,4,5,78,5,33,14,12,41,90,13,8,15,54,19,49,44,28,65,77
2020-03-16,westvoorne,zuid-holland,3,109279,3.0,109279.0,2020-03-14 00:00:00,2.0,109279.0,1.0,109279.0,18,13,3,3,9,14197,51,39,8,1,1,3,3,4,5,77,4,35,14,13,39,91,13,9,14,53,18,48,40,31,47,45
2020-03-16,vlaardingen,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,71808,46,48,12,1,6,4,2,5,8,70,9,39,13,15,48,87,19,13,17,54,24,44,48,23,188,170
2020-03-16,waddinxveen,zuid-holland,1,109279,1.0,109279.0,2020-03-14 00:00:00,1.0,109279.0,1.0,109279.0,18,13,3,3,9,26072,50,41,9,3,3,4,4,6,5,77,6,36,15,14,47,88,16,10,14,51,19,48,47,32,79,86
2020-03-16,wassenaar,zuid-holland,3,109279,2.0,109279.0,2020-03-14 00:00:00,2.0,109279.0,1.0,109279.0,18,13,3,3,9,25885,55,43,9,1,3,5,2,4,6,77,6,36,15,13,41,90,15,10,12,47,16,54,37,29,90,93
2020-03-16,woerden,utrecht,2,43217,2.0,43217.0,2020-03-14 00:00:00,2.0,43217.0,2.0,43217.0,18,12,3,3,8,51161,54,40,8,1,4,5,3,4,5,78,5,32,15,17,41,92,13,9,13,48,18,53,41,37,179,315
2020-03-16,zwijndrecht,zuid-holland,3,109279,3.0,109279.0,2020-03-14 00:00:00,2.0,109279.0,0.0,0.0,18,13,3,3,9,44454,42,45,11,4,1,7,3,5,6,73,7,35,14,16,43,88,17,12,17,55,22,42,49,29,128,141
2020-03-16,borsele,zeeland,2,9071,1.0,9071.0,2020-03-14 00:00:00,1.0,9071.0,1.0,9071.0,18,11,6,4,8,22612,50,43,10,0,1,4,2,5,5,75,5,32,19,16,42,90,15,10,13,49,19,43,45,38,56,40
2020-03-16,goes,zeeland,2,9071,2.0,9071.0,2020-03-14 00:00:00,2.0,9071.0,2.0,9071.0,18,11,6,4,8,37207,52,46,11,1,1,6,3,6,7,71,6,35,18,18,45,88,18,12,13,50,20,44,47,34,209,410
2020-03-16,west maas en waal,gelderland,3,69886,3.0,69886.0,2020-03-14 00:00:00,2.0,69886.0,2.0,69886.0,18,14,3,3,10,18693,46,41,8,1,2,3,2,6,5,77,6,32,15,16,46,90,16,10,16,53,21,47,37,33,64,59
2020-03-16,middelburg,zeeland,1,9071,0.0,0.0,0,0.0,0.0,0.0,0.0,18,11,6,4,8,47873,55,47,12,0,1,9,4,5,6,72,6,35,18,16,45,88,16,11,12,48,21,43,48,33,174,175
2020-03-16,reimerswaal,zeeland,2,9071,1.0,9071.0,2020-03-14 00:00:00,1.0,9071.0,1.0,9071.0,18,12,2,2,10,22265,48,44,10,2,1,3,2,5,6,76,6,31,17,17,44,89,17,10,13,51,19,41,51,34,41,42
