col_name;Key;Title;Description
"WijkenEnBuurten";"BU02431209";"De Gronden";
"WijkenEnBuurten";"BU02431210";"Groerne Zoom";
"WijkenEnBuurten";"BU02431211";"Tonsel";
"WijkenEnBuurten";"BU02431212";"Weisteeg";
"WijkenEnBuurten";"WK024313  ";"Wijk 13 Industrieterrein Lorentz";
"WijkenEnBuurten";"BU02431301";"Lorentz I";
"WijkenEnBuurten";"BU02431302";"Lorentz II";
"WijkenEnBuurten";"BU02431303";"Lorentz III";
"WijkenEnBuurten";"WK024314  ";"Wijk 14 Buitengebied Harderwijk";
"WijkenEnBuurten";"BU02431401";"Strokel";
"WijkenEnBuurten";"BU02431402";"Sonnevanck";
"WijkenEnBuurten";"BU02431403";"Harderwijkerbos";
"WijkenEnBuurten";"WK024315  ";"Wijk 15 Hierden";
"WijkenEnBuurten";"BU02431501";"Hierden-Dorp";
"WijkenEnBuurten";"BU02431502";"Hierden Glindweg";
"WijkenEnBuurten";"BU02431503";"Hierden Mheenlanden";
"WijkenEnBuurten";"BU02431504";"Hierden de Enk";
"WijkenEnBuurten";"BU02431505";"Hierden De Duinen";
"WijkenEnBuurten";"BU02431506";"Hierden De Biest";
"WijkenEnBuurten";"WK024316  ";"Wijk 16 Wolderwijd";
"WijkenEnBuurten";"BU02431601";"Woldenwijd-Noord";
"WijkenEnBuurten";"GM0523    ";"Hardinxveld-Giessendam";
"WijkenEnBuurten";"WK052300  ";"Wijk 00";
"WijkenEnBuurten";"BU05230000";"Boven-Hardinxveld";
"WijkenEnBuurten";"BU05230001";"Neder-Hardinxveld";
"WijkenEnBuurten";"BU05230002";"Giessendam";
"WijkenEnBuurten";"BU05230003";"De Peulen";
"WijkenEnBuurten";"GM0017    ";"Haren";
"WijkenEnBuurten";"WK001700  ";"Wijk 00 Centrum";
"WijkenEnBuurten";"BU00170000";"Haren";
"WijkenEnBuurten";"BU00170001";"Oosterhaar";
"WijkenEnBuurten";"BU00170002";"Voorveld";
"WijkenEnBuurten";"BU00170003";"Harenermolen";
"WijkenEnBuurten";"BU00170004";"Glimmen";
"WijkenEnBuurten";"BU00170005";"Hemmen";
"WijkenEnBuurten";"WK001701  ";"Wijk 01 Land";
"WijkenEnBuurten";"BU00170100";"Noordlaren";
"WijkenEnBuurten";"BU00170101";"Onnen";
"WijkenEnBuurten";"BU00170102";"Paterswolde (gedeeltelijk)";
"WijkenEnBuurten";"BU00170103";"Essen";
"WijkenEnBuurten";"BU00170106";"Verspr.h. ten W. van Noord-Willemskanaal";"Verspreide huizen ten westen van Noord-Willemskanaal"
"WijkenEnBuurten";"BU00170107";"Verspreide huizen op de Hondsrug";
"WijkenEnBuurten";"BU00170108";"Verspreide huizen Onner Esch";
"WijkenEnBuurten";"BU00170109";"Verspr.h. ten oosten van de Hondsrug";"Verspreide huizen ten oosten van de Hondsrug"
"WijkenEnBuurten";"GM0072    ";"Harlingen";
"WijkenEnBuurten";"WK007200  ";"Wijk 00 Harlingen";
"WijkenEnBuurten";"BU00720001";"De Spiker en het industrieterrein Hermes";
"WijkenEnBuurten";"BU00720002";"Trebolbuurt";
"WijkenEnBuurten";"BU00720003";"Plan-Zuid";
"WijkenEnBuurten";"BU00720004";"Oosterpark";
"WijkenEnBuurten";"BU00720005";"Koningsbuurt";
"WijkenEnBuurten";"BU00720006";"Binnenstad";
"WijkenEnBuurten";"BU00720007";"Industriehaven en omgeving";
"WijkenEnBuurten";"BU00720009";"Verspreide huizen Harlingen";
"WijkenEnBuurten";"WK007201  ";"Wijk 01 Midlum";
"WijkenEnBuurten";"BU00720100";"Midlum";
"WijkenEnBuurten";"BU00720109";"Verspreide huizen Midlum";
"WijkenEnBuurten";"WK007202  ";"Wijk 02 Wijnaldum";
"WijkenEnBuurten";"BU00720200";"Wijnaldum";
"WijkenEnBuurten";"BU00720209";"Verspreide huizen Wijnaldum";
"WijkenEnBuurten";"GM0244    ";"Hattem";
"WijkenEnBuurten";"WK024400  ";"Wijk 00 Hattem";
"WijkenEnBuurten";"BU02440000";"Binnenstad";
"WijkenEnBuurten";"BU02440001";"Zandkamp en omgeving";
"WijkenEnBuurten";"BU02440002";"Ten oosten van Apeldoornseweg";
"WijkenEnBuurten";"BU02440003";"Hogenkamp en omgeving";
"WijkenEnBuurten";"BU02440004";"Villapark";
"WijkenEnBuurten";"BU02440005";"De Hilst";
"WijkenEnBuurten";"BU02440008";"Verspreide huizen bosgebied";
"WijkenEnBuurten";"BU02440009";"Verspreide huizen Hoenwaard";
"WijkenEnBuurten";"WK024401  ";"Wijk 01 Polder Hattem en Molecaten";
"WijkenEnBuurten";"BU02440108";"Verspreide huizen Koeweg en Molecaten";
"WijkenEnBuurten";"BU02440109";"Verspr.h. Gelderse Dijk en omgeving";"Verspreide huizen Gelderse Dijk en omgeving"
"WijkenEnBuurten";"GM0396    ";"Heemskerk";
"WijkenEnBuurten";"WK039601  ";"Wijk 01 Heemskerk-Dorp";
"WijkenEnBuurten";"BU03960100";"Centrum";
"WijkenEnBuurten";"BU03960101";"Zaalbergkwartier";
"WijkenEnBuurten";"WK039602  ";"Wijk 02 Commandeurs en Marquette";
"WijkenEnBuurten";"BU03960200";"Commandeurs";
"WijkenEnBuurten";"BU03960201";"Eikenhof";
"WijkenEnBuurten";"BU03960202";"Landgoed Marquette";
"WijkenEnBuurten";"WK039603  ";"Wijk 03 Hofland, Oosterwijk en Zuidbroek";
"WijkenEnBuurten";"BU03960300";"Oud Haarlem";
"WijkenEnBuurten";"BU03960301";"Harteheem";
"WijkenEnBuurten";"BU03960302";"Oosterwijk";
"WijkenEnBuurten";"BU03960303";"Zuidbroek";
"WijkenEnBuurten";"WK039604  ";"Wijk 04 Heemskerkerduin en Noorddorp";
"WijkenEnBuurten";"BU03960400";"De Houtwegen";
"WijkenEnBuurten";"BU03960401";"Industriegebied";
"WijkenEnBuurten";"BU03960402";"Heemskerkerduin";
"WijkenEnBuurten";"BU03960403";"Noorddorp";
"WijkenEnBuurten";"BU03960404";"Westertuinen";
"WijkenEnBuurten";"BU03960408";"Business park Ijmond";
"WijkenEnBuurten";"BU03960409";"Duingebied";
"WijkenEnBuurten";"WK039605  ";"Wijk 05 Poelenburg en Oosterzij";
"WijkenEnBuurten";"BU03960500";"Poelenburg";
"WijkenEnBuurten";"BU03960501";"Oosterzij";
"WijkenEnBuurten";"BU03960502";"Neksloot";
"WijkenEnBuurten";"BU03960503";"Steenstrapark";
"WijkenEnBuurten";"WK039606  ";"Wijk 06 Noordbroek en De Trompet";
"WijkenEnBuurten";"BU03960600";"De Maer";
"WijkenEnBuurten";"BU03960601";"De Die";
"WijkenEnBuurten";"BU03960602";"Rendorppark";
"WijkenEnBuurten";"BU03960603";"Breedweer";
"WijkenEnBuurten";"BU03960604";"Tolhek";
"WijkenEnBuurten";"BU03960605";"De Trompet";
"WijkenEnBuurten";"BU03960607";"Noorderveld";
"WijkenEnBuurten";"WK039607  ";"Wijk 07 Kerkbeek";
"WijkenEnBuurten";"BU03960700";"Onderwijzersbuurt";
"WijkenEnBuurten";"BU03960701";"Villabuurt";
"WijkenEnBuurten";"BU03960702";"Beijnesbuurt";
"WijkenEnBuurten";"WK039608  ";"Wijk 08 Assumburg";
"WijkenEnBuurten";"BU03960800";"Slotherenbuurt";
"WijkenEnBuurten";"BU03960801";"Verzetstrijdersbuurt";
"WijkenEnBuurten";"BU03960802";"Beijerlust";
"WijkenEnBuurten";"WK039609  ";"Wijk 09 Hoogdorp en Waterakkers";
"WijkenEnBuurten";"BU03960900";"Hoogdorp";
"WijkenEnBuurten";"BU03960901";"Waterakkers";
"WijkenEnBuurten";"WK039610  ";"Wijk 10 Broekpolder";
"WijkenEnBuurten";"BU03961001";"De Citadel";
"WijkenEnBuurten";"BU03961002";"De Wadden";
"WijkenEnBuurten";"WK039611  ";"Wijk 11 Oostelijk Heemskerk";
"WijkenEnBuurten";"BU03961100";"Landelijk gebied";
"WijkenEnBuurten";"GM0397    ";"Heemstede";
"WijkenEnBuurten";"WK039700  ";"Wijk 00 Heemstede-Centrum";
"WijkenEnBuurten";"BU03970000";"Centrum";
"WijkenEnBuurten";"BU03970001";"Oude Dorp, Indische buurt en omgeving";
"WijkenEnBuurten";"BU03970002";"Zandvoortselaan en Berkenrode e.o.";"Zandvoortselaan en Berkenrode en omgeving"
"WijkenEnBuurten";"BU03970003";"Heemsteedse Dreef, Schildersbuurt e.o.";"Heemsteedse Dreef, Schildersbuurt en omgeving"
"WijkenEnBuurten";"BU03970004";"Van Merlenbuurt en Valkenburgerplein e.o";"Van Merlenbuurt en Valkenburgerplein en omgeving"
"WijkenEnBuurten";"BU03970005";"Schouwbroekerpolder";
"WijkenEnBuurten";"BU03970006";"Rivierenbuurt";
"WijkenEnBuurten";"BU03970007";"Kennemerduin en omgeving";
"WijkenEnBuurten";"BU03970008";"Provincienbuurt";
"WijkenEnBuurten";"BU03970009";"Geleerdenbuurt";
"WijkenEnBuurten";"WK039701  ";"Wijk 01 Heemstede-Zuid";
"WijkenEnBuurten";"BU03970100";"De Glip";
"WijkenEnBuurten";"BU03970101";"Glipper Dreef en Staatsliedenbuurt";
"WijkenEnBuurten";"BU03970102";"Manpad en Hartekamp";
"WijkenEnBuurten";"WK039702  ";"Wijk 02 Heemstede west van de spoorbaan";
"WijkenEnBuurten";"BU03970200";"Dichters- en Vogelbuurt";
"WijkenEnBuurten";"GM0246    ";"Heerde";
"WijkenEnBuurten";"WK024600  ";"Wijk 00 Heerde";
"WijkenEnBuurten";"BU02460000";"Heerde";
"WijkenEnBuurten";"BU02460001";"Veessen";
"WijkenEnBuurten";"BU02460002";"Vorchten";
"WijkenEnBuurten";"BU02460003";"Hoorn";
"WijkenEnBuurten";"BU02460004";"Verspreide huizen Veessen";
"WijkenEnBuurten";"BU02460005";"Verspreide huizen Heerde-Noord en Hoorn";
"WijkenEnBuurten";"BU02460006";"Verspreide huizen Heerde-Zuid";
"WijkenEnBuurten";"BU02460007";"Verspreide huizen Vorchten";
"WijkenEnBuurten";"BU02460008";"Verspreide huizen Lage Land";
"WijkenEnBuurten";"BU02460009";"Verspreide huizen bosgebied";
"WijkenEnBuurten";"WK024601  ";"Wijk 01 Wapenveld";
"WijkenEnBuurten";"BU02460100";"Wapenveld";
"WijkenEnBuurten";"BU02460106";"Verspreide huizen Wapenveld-Noord";
"WijkenEnBuurten";"BU02460107";"Verspreide huizen Wapenveld-Zuid";
"WijkenEnBuurten";"BU02460108";"Verspreide huizen Lage Land";
"WijkenEnBuurten";"BU02460109";"Verspreide huizen bosgebied";
"WijkenEnBuurten";"GM0074    ";"Heerenveen";
"WijkenEnBuurten";"WK007401  ";"Wijk 01 Heerenveen";
"WijkenEnBuurten";"BU00740100";"Noord";
"WijkenEnBuurten";"BU00740101";"Centrum";
"WijkenEnBuurten";"BU00740102";"Midden";
"WijkenEnBuurten";"BU00740103";"Nijehaske";
"WijkenEnBuurten";"BU00740104";"De Greiden";
"WijkenEnBuurten";"BU00740105";"De Heide";
"WijkenEnBuurten";"BU00740106";"De Akkers";
"WijkenEnBuurten";"BU00740107";"Skoatterwald";
"WijkenEnBuurten";"BU00740108";"Het meer";
"WijkenEnBuurten";"BU00740109";"Nieuweschoot";
"WijkenEnBuurten";"BU00740110";"Haskerveen";
"WijkenEnBuurten";"WK007402  ";"Wijk 02 Noord-Heerenveen";
"WijkenEnBuurten";"BU00740201";"Terband";
"WijkenEnBuurten";"BU00740202";"Luinjeberd";
"WijkenEnBuurten";"BU00740203";"Tjalleberd";
"WijkenEnBuurten";"BU00740204";"Gersloot";
"WijkenEnBuurten";"BU00740205";"Gersloot-polder";
"WijkenEnBuurten";"WK007403  ";"Wijk 03 Hoornsterzwaag";
"WijkenEnBuurten";"BU00740301";"De Knipe";
"WijkenEnBuurten";"BU00740302";"Bontebok";
"WijkenEnBuurten";"WK007404  ";"Wijk 04 Jubbega";
"WijkenEnBuurten";"BU00740401";"Oudeschoot";
"WijkenEnBuurten";"BU00740402";"Mildam";
"WijkenEnBuurten";"BU00740403";"Katlijk";
"WijkenEnBuurten";"BU00740404";"Nieuwehorne";
"WijkenEnBuurten";"BU00740405";"Oudehorne";
"WijkenEnBuurten";"BU00740406";"Jubbega";
"WijkenEnBuurten";"BU00740407";"Hoornsterzwaag";
"WijkenEnBuurten";"WK007406  ";"Wijk 06 Oranjewoud";
"WijkenEnBuurten";"BU00740601";"Oranjewoud";
"WijkenEnBuurten";"WK007407  ";"Skarsterlân";
"WijkenEnBuurten";"BU00740701";"Haskerdijken";
"WijkenEnBuurten";"BU00740702";"Nieuwebrug";
"WijkenEnBuurten";"WK007409  ";"Boarnsterhim";
"WijkenEnBuurten";"BU00740901";"Akkrum";
"WijkenEnBuurten";"BU00740902";"Nes";
"WijkenEnBuurten";"BU00740903";"Aldeboarn";
"WijkenEnBuurten";"GM0398    ";"Heerhugowaard";
"WijkenEnBuurten";"WK039801  ";"Wijk 01 Schrijverswijk";
"WijkenEnBuurten";"BU03980100";"Schrijverswijk";
"WijkenEnBuurten";"WK039802  ";"Wijk 02 Schilderswijk";
"WijkenEnBuurten";"BU03980201";"Schilderswijk 1";
"WijkenEnBuurten";"BU03980202";"Schilderswijk 2";
"WijkenEnBuurten";"WK039804  ";"Wijk 04 Planetenwijk";
"WijkenEnBuurten";"BU03980400";"Planetenwijk";
"WijkenEnBuurten";"WK039806  ";"Wijk 06 Bomen- Recreatiewijk";
"WijkenEnBuurten";"BU03980601";"Bomenbuurt";
"WijkenEnBuurten";"BU03980602";"Recreatiebuurt";
"WijkenEnBuurten";"BU03980603";"Waarderhout";
"WijkenEnBuurten";"WK039807  ";"Wijk 07 Heemradenwijk";
"WijkenEnBuurten";"BU03980701";"Centrumwaard";
"WijkenEnBuurten";"BU03980702";"Heemradenbuurt";
"WijkenEnBuurten";"WK039808  ";"Wijk 08 Edelstenenwijk";
"WijkenEnBuurten";"BU03980800";"Edelstenenwijk";
"WijkenEnBuurten";"WK039809  ";"Wijk 09 Stadshart";
"WijkenEnBuurten";"BU03980901";"Stadshart";
"WijkenEnBuurten";"BU03980902";"Stationsplein";
"WijkenEnBuurten";"WK039810  ";"Wijk 10 Molenwijk";
"WijkenEnBuurten";"BU03981000";"Molenwijk";
"WijkenEnBuurten";"WK039811  ";"Wijk 11 Rivierenwijk";
"WijkenEnBuurten";"BU03981100";"Rivierenwijk";
"WijkenEnBuurten";"WK039812  ";"Wijk 12 Bedrijventerrein";
"WijkenEnBuurten";"BU03981201";"Zandhorst 1";
"WijkenEnBuurten";"BU03981202";"Zandhorst 2";
"WijkenEnBuurten";"BU03981203";"Zandhorst 3";
"WijkenEnBuurten";"BU03981204";"De Frans";
"WijkenEnBuurten";"BU03981205";"Beveland";
"WijkenEnBuurten";"BU03981206";"De Vaandel";
"WijkenEnBuurten";"BU03981207";"Overtoom";
"WijkenEnBuurten";"WK039813  ";"Wijk 13 Butterhuizen";
"WijkenEnBuurten";"BU03981301";"Butterhuizen 1";
"WijkenEnBuurten";"BU03981302";"Butterhuizen 2";
"WijkenEnBuurten";"WK039814  ";"Wijk 14 Oostertocht";
"WijkenEnBuurten";"BU03981400";"Oostertocht";
"WijkenEnBuurten";"WK039815  ";"Wijk 15 Zuidwijk";
"WijkenEnBuurten";"BU03981501";"Zuidwijk 1";
"WijkenEnBuurten";"BU03981502";"Zuidwijk 2";
"WijkenEnBuurten";"WK039816  ";"Wijk16 Huygenhoek";
"WijkenEnBuurten";"BU03981601";"Huygenhoek 1";
"WijkenEnBuurten";"BU03981602";"Huygenhoek 2";
"WijkenEnBuurten";"BU03981603";"Huygenhoek 3";
"WijkenEnBuurten";"WK039817  ";"Wijk 17 Stad van de Zon";
"WijkenEnBuurten";"BU03981701";"Stad van de Zon";
"WijkenEnBuurten";"BU03981702";"Park van Luna";
"WijkenEnBuurten";"WK039818  ";"Wijk 18 De Draai";
"WijkenEnBuurten";"BU03981801";"De Draai Noord";
"WijkenEnBuurten";"BU03981802";"De Draai Midden";
"WijkenEnBuurten";"BU03981803";"De Draai Zuid";
"WijkenEnBuurten";"WK039819  ";"Wijk 19 Broekhorn";
"WijkenEnBuurten";"BU03981900";"Broekhorn";
"WijkenEnBuurten";"WK039820  ";"Wijk 20 De Noord";
"WijkenEnBuurten";"BU03982000";"De Noord";
"WijkenEnBuurten";"WK039830  ";"Wijk 30 Buitengebied Noord";
"WijkenEnBuurten";"BU03983000";"Buitengebied Noord";
"WijkenEnBuurten";"WK039840  ";"Wijk 40 't Kruis";
"WijkenEnBuurten";"BU03984000";"'t Kruis";
"WijkenEnBuurten";"WK039850  ";"Wijk 50 Buitengebied Zuid";
"WijkenEnBuurten";"BU03985000";"Buitengebied Zuid";
"WijkenEnBuurten";"GM0917    ";"Heerlen";
"WijkenEnBuurten";"WK091710  ";"Wijk 10 Maria Gewanden en Terschuren";
"WijkenEnBuurten";"BU09171000";"Maria Gewanden";
"WijkenEnBuurten";"BU09171001";"Terschuren";
"WijkenEnBuurten";"WK091711  ";"Wijk 11 Mariarade";
"WijkenEnBuurten";"BU09171100";"Mariarade-Noord";
"WijkenEnBuurten";"BU09171101";"Mariarade-Zuid";
"WijkenEnBuurten";"WK091712  ";"Wijk 12 Hoensbroek-De Dem";
"WijkenEnBuurten";"BU09171200";"Hoensbroek-Centrum";
"WijkenEnBuurten";"BU09171201";"De Dem en omgeving";
"WijkenEnBuurten";"WK091713  ";"Wijk 13 Nieuw Lotbroek";
"WijkenEnBuurten";"BU09171300";"Nieuw Lotbroek-Noord";
"WijkenEnBuurten";"BU09171301";"Nieuw Lotbroek-Zuid";
"WijkenEnBuurten";"WK091714  ";"Wijk 14 De Koumen";
"WijkenEnBuurten";"BU09171400";"De Koumen";
"WijkenEnBuurten";"WK091720  ";"Wijk 20 Vrieheide-De Stack";
"WijkenEnBuurten";"BU09172000";"Weggebekker";
"WijkenEnBuurten";"BU09172001";"Uterweg";
"WijkenEnBuurten";"BU09172002";"Nieuw-Einde";
"WijkenEnBuurten";"BU09172003";"Versiliënbosch";
"WijkenEnBuurten";"BU09172004";"Vrieheide";
"WijkenEnBuurten";"WK091721  ";"Wijk 21 Heerlerheide-Passart";
"WijkenEnBuurten";"BU09172100";"Passart";
"WijkenEnBuurten";"BU09172101";"Heerlerheide Kom";
"WijkenEnBuurten";"WK091722  ";"Wijk 22 Heksenberg";
"WijkenEnBuurten";"BU09172200";"Heksenberg";
"WijkenEnBuurten";"BU09172201";"Pronsebroek";
"WijkenEnBuurten";"WK091723  ";"Wijk 23 De Hei";
"WijkenEnBuurten";"BU09172300";"Verspreide huizen";
"WijkenEnBuurten";"WK091724  ";"Wijk 24 Rennemig-Beersdal";
"WijkenEnBuurten";"BU09172400";"Groot Rennemig";
"WijkenEnBuurten";"BU09172401";"Beersdal";
"WijkenEnBuurten";"BU09172402";"Schelsberg";
"WijkenEnBuurten";"WK091730  ";"Wijk 30 Zeswegen-Nieuw Husken";
"WijkenEnBuurten";"BU09173000";"Husken";
"WijkenEnBuurten";"BU09173001";"Zeswegen";
"WijkenEnBuurten";"BU09173002";"In de Cramer";
"WijkenEnBuurten";"WK091731  ";"Wijk 31 Schandelen-Grasbroek";
"WijkenEnBuurten";"BU09173100";"Musschemig";
"WijkenEnBuurten";"BU09173101";"Grasbroek";
"WijkenEnBuurten";"BU09173102";"Schandelen";
"WijkenEnBuurten";"BU09173103";"Hoppersgraaf";
"WijkenEnBuurten";"WK091732  ";"Wijk 32 Meezenbroek-Schaesbergerveld";
"WijkenEnBuurten";"BU09173200";"Palemig";
"WijkenEnBuurten";"BU09173201";"Burettestraat en omgeving";
"WijkenEnBuurten";"BU09173202";"Meezenbroek";
"WijkenEnBuurten";"BU09173203";"Schaesbergerveld";
"WijkenEnBuurten";"WK091733  ";"Wijk 33 Heerlen-Centrum";
"WijkenEnBuurten";"BU09173300";"Heerlen-Centrum";
"WijkenEnBuurten";"BU09173301";"Op de Nobel";
"WijkenEnBuurten";"BU09173302";"'t Loon";
"WijkenEnBuurten";"BU09173303";"Lindeveld";
"WijkenEnBuurten";"WK091734  ";"Wijk 34 Eikenderveld";
"WijkenEnBuurten";"BU09173400";"Eikenderveld";
"WijkenEnBuurten";"WK091735  ";"Wijk 35 Woonboulevard-Ten Esschen";
"WijkenEnBuurten";"BU09173500";"Ten Esschen";
"WijkenEnBuurten";"WK091736  ";"Wijk 36 Welten-Benzenrade";
"WijkenEnBuurten";"BU09173600";"Terworm";
"WijkenEnBuurten";"BU09173601";"Welten-Dorp";
"WijkenEnBuurten";"BU09173602";"Ziekenhuis";
"WijkenEnBuurten";"BU09173603";"Benzenrade";
"WijkenEnBuurten";"WK091737  ";"Wijk 37 Bekkerveld";
"WijkenEnBuurten";"BU09173700";"Bekkerveld";
"WijkenEnBuurten";"BU09173701";"Aarveld";
"WijkenEnBuurten";"WK091738  ";"Wijk 38 Caumerveld-Douve Weien";
"WijkenEnBuurten";"BU09173800";"Caumerveld";
"WijkenEnBuurten";"BU09173801";"Douve Weien";
"WijkenEnBuurten";"WK091739  ";"Wijk 39 Molenberg";
"WijkenEnBuurten";"BU09173900";"Molenbergpark";
"WijkenEnBuurten";"BU09173901";"Dr. Nolensplein en omgeving";
"WijkenEnBuurten";"BU09173902";"Dr. Schaepmanplein en omgeving";
"WijkenEnBuurten";"BU09173903";"Schiffelerveld";
"WijkenEnBuurten";"WK091740  ";"Wijk 40 Heerlerbaan-Centrum";
"WijkenEnBuurten";"BU09174000";"Heerlerbaan-Oost";
"WijkenEnBuurten";"WK091741  ";"Wijk 41 Heerlerbaan-Schil";
"WijkenEnBuurten";"BU09174100";"Egstraat en omgeving";
"WijkenEnBuurten";"BU09174101";"Giezenveld";
"WijkenEnBuurten";"BU09174102";"Heerlerbaan-West";
"WijkenEnBuurten";"BU09174103";"Imstenrade";
"WijkenEnBuurten";"WK091742  ";"Wijk 41 De Beitel";
"WijkenEnBuurten";"BU09174200";"Beitel";
"WijkenEnBuurten";"GM1658    ";"Heeze-Leende";
"WijkenEnBuurten";"WK165800  ";"Wijk 00 Heeze";
"WijkenEnBuurten";"BU16580000";"Heeze";
"WijkenEnBuurten";"BU16580001";"Bedrijventerrein De Poortmannen";
"WijkenEnBuurten";"BU16580009";"Verspreide huizen Heeze";
"WijkenEnBuurten";"WK165801  ";"Wijk 01 Leende";
"WijkenEnBuurten";"BU16580100";"Leende";
"WijkenEnBuurten";"BU16580101";"Villawijk Boschhoven";
"WijkenEnBuurten";"BU16580108";"Verspreide huizen Groote Heide";
"WijkenEnBuurten";"BU16580109";"Verspreide huizen Zevenhuizense Heide";
"WijkenEnBuurten";"WK165802  ";"Wijk 02 Leenderstrijp";
"WijkenEnBuurten";"BU16580200";"Leenderstrijp";
"WijkenEnBuurten";"BU16580209";"Verspreide huizen Dijkse Heide";
"WijkenEnBuurten";"WK165803  ";"Wijk 03 Sterksel";
"WijkenEnBuurten";"BU16580300";"Sterksel";
"WijkenEnBuurten";"BU16580308";"Verspr.h. ten zuiden van Sterksel";"Verspreide huizen ten zuiden van Sterksel"
"WijkenEnBuurten";"BU16580309";"Verspr.h. ten oosten van Sterksel";"Verspreide huizen ten oosten van Sterksel"
"WijkenEnBuurten";"GM0399    ";"Heiloo";
"WijkenEnBuurten";"WK039901  ";"Wijk 01 Blockhovepark";
"WijkenEnBuurten";"BU03990101";"Blockhovepark";
"WijkenEnBuurten";"WK039902  ";"Wijk 02 Heiloo Noord-West";
"WijkenEnBuurten";"BU03990201";"Noorderneg";
"WijkenEnBuurten";"BU03990202";"Oud West";
"WijkenEnBuurten";"WK039903  ";"Wijk 03 Heiloo-Midden";
"WijkenEnBuurten";"BU03990301";"Tuindorp";
"WijkenEnBuurten";"BU03990302";"Gemeentebos";
"WijkenEnBuurten";"BU03990303";"Plan Oost";
"WijkenEnBuurten";"BU03990304";"Nijenburg";
"WijkenEnBuurten";"WK039904  ";"Wijk 04 Heiloo-West";
"WijkenEnBuurten";"BU03990401";"Zuiderneg";
"WijkenEnBuurten";"BU03990402";"Zuid West";
"WijkenEnBuurten";"WK039905  ";"Wijk 05 Stationsomgeving";
"WijkenEnBuurten";"BU03990501";"Akkerbuurt";
"WijkenEnBuurten";"BU03990502";"Oud Zuid";
"WijkenEnBuurten";"BU03990503";"Vennewater";
"WijkenEnBuurten";"BU03990504";"Zuiderloo";
"WijkenEnBuurten";"WK039906  ";"Wijk 06 Ypestein";
"WijkenEnBuurten";"BU03990601";"Willibrord";
"WijkenEnBuurten";"BU03990602";"Oude Werf";
"WijkenEnBuurten";"BU03990603";"Zuid Oost";
"WijkenEnBuurten";"BU03990604";"Oosterzij";
"WijkenEnBuurten";"WK039907  ";"Wijk 07 Heiloo-Oost";
"WijkenEnBuurten";"BU03990701";"Het Die";
"WijkenEnBuurten";"WK039908  ";"Wijk 08 Heiloo Zuid-West";
"WijkenEnBuurten";"BU03990801";"De Volkstuinen";
"WijkenEnBuurten";"BU03990802";"Kapelbuurt";
"WijkenEnBuurten";"GM0400    ";"Den Helder";
"WijkenEnBuurten";"WK040001  ";"Wijk 01 Stad binnen de Linie-Oost";
"WijkenEnBuurten";"BU04000100";"Marinehaven";
"WijkenEnBuurten";"BU04000101";"Oostsloot";
"WijkenEnBuurten";"BU04000102";"Centrum";
"WijkenEnBuurten";"BU04000103";"Willemsoord";
"WijkenEnBuurten";"BU04000104";"Sluisdijk";
"WijkenEnBuurten";"BU04000105";"Visbuurt";
"WijkenEnBuurten";"BU04000106";"Grachtengordel";
"WijkenEnBuurten";"BU04000107";"Havenbuurt";
"WijkenEnBuurten";"BU04000108";"Vogelbuurt";
"WijkenEnBuurten";"BU04000109";"Mijnendienst";
"WijkenEnBuurten";"WK040002  ";"Wijk 02 Stad binnen de Linie-West";
"WijkenEnBuurten";"BU04000200";"Oud Den Helder";
"WijkenEnBuurten";"BU04000201";"Van Galenbuurt";
"WijkenEnBuurten";"BU04000202";"Indische buurt-Noord";
"WijkenEnBuurten";"BU04000203";"Indische buurt-Zuid";
"WijkenEnBuurten";"BU04000204";"Geleerdenbuurt";
"WijkenEnBuurten";"BU04000205";"Tuindorp-West";
"WijkenEnBuurten";"BU04000206";"Tuindorp-Oost";
"WijkenEnBuurten";"BU04000207";"Fort Erfprins";
"WijkenEnBuurten";"BU04000208";"Fort Dirksz Admiraal";
"WijkenEnBuurten";"WK040003  ";"Wijk 03 Nieuw Den Helder-West";
"WijkenEnBuurten";"BU04000300";"Huisduinen";
"WijkenEnBuurten";"BU04000301";"Liniebuurt";
"WijkenEnBuurten";"BU04000302";"Jeruzalem";
"WijkenEnBuurten";"BU04000303";"Duinbuurt";
"WijkenEnBuurten";"BU04000304";"Donkere Duinen";
"WijkenEnBuurten";"WK040004  ";"Wijk 04 Nieuw Den Helder-Oost";
"WijkenEnBuurten";"BU04000400";"Nieuwlandbuurt";
"WijkenEnBuurten";"BU04000401";"Golfstroombuurt";
"WijkenEnBuurten";"BU04000402";"Grote Rivierenbuurt";
"WijkenEnBuurten";"BU04000403";"Kleine Rivierenbuurt";
"WijkenEnBuurten";"BU04000404";"Deltabuurt";
"WijkenEnBuurten";"BU04000405";"Falga";
"WijkenEnBuurten";"BU04000406";"Zuiderzeebuurt";
"WijkenEnBuurten";"BU04000407";"Schepenbuurt";
"WijkenEnBuurten";"BU04000408";"Nieuw Den Helder Zuid-Oost";
"WijkenEnBuurten";"BU04000409";"Dirksz Admiraal";
"WijkenEnBuurten";"WK040005  ";"Wijk 05 De Schooten";
"WijkenEnBuurten";"BU04000500";"Westoever";
"WijkenEnBuurten";"BU04000501";"Marina";
"WijkenEnBuurten";"BU04000502";"Schouten en Schepenenbuurt";
"WijkenEnBuurten";"BU04000503";"Walvisvaarderbuurt";
